#This file has been written by ../../dippol. Edit it at your own risk.
#Mass_center_file center_mass_1P_iso.xyz
#Cell_parameters 45.000000 45.000000 80.000000
#Cutoff_Ang 20.000000
#Dip0 Dip_comp Pol0 Pol_comp
  -0.1484246   -0.1615700    1.4273659    1.4509890
   0.3470464    0.3839345    1.4280955    1.5185660
   0.3109609    0.4005271    1.4405236    1.4142043
  -0.4275276   -0.5249230    1.4124778    1.4654927
  -0.6216156   -0.8270219    1.4187394    1.4362160
   0.5255540    0.5940176    1.4293821    1.5221193
  -0.5501124   -0.5955745    1.4210749    1.5861943
   0.7188770    0.8929158    1.4254815    1.4537869
  -0.5790042   -0.8152819    1.4280610    1.4450705
   0.3309760    0.4277560    1.4400560    1.4618348
   0.3955241    0.4875406    1.4185872    1.4206101
   0.4214589    0.5985474    1.4099870    1.5075534
  -0.1360934   -0.0759290    1.4256946    1.5193892
   0.5784455    0.6907989    1.4324858    1.4939213
  -0.1094508   -0.2635439    1.4435613    1.5764097
   0.4894049    0.7299187    1.4168976    1.4473510
   0.3317195    0.4142519    1.4129312    1.4654680
  -0.3520328   -0.4865156    1.4359369    1.4042584
  -0.6314841   -0.8822219    1.4299061    1.4433143
   0.6398554    0.7856125    1.4288775    1.4042671
  -0.2745651   -0.3731462    1.4371327    1.4680221
   0.1059094    0.2055687    1.4044520    1.5027383
   0.3187611    0.4513035    1.4124122    1.5337292
  -0.6029766   -0.8391703    1.4304791    1.4446636
  -0.5342431   -0.6234516    1.4201429    1.5099168
   0.4346608    0.5029260    1.4217929    1.5194533
   0.6959415    0.9171897    1.4239624    1.4412087
  -0.6668554   -0.9676672    1.4215325    1.5643414
  -0.6429466   -0.7326443    1.4295859    1.5601859
  -0.2258013   -0.3077828    1.4183614    1.5726974
  -0.2007312   -0.2210646    1.4421844    1.4747171
   0.3728002    0.5078783    1.4382120    1.5549759
   0.4764522    0.5711416    1.4348775    1.4489741
  -0.0877524   -0.0573710    1.4015908    1.4402954
  -0.5321996   -0.6643297    1.4332009    1.6019887
  -0.4303312   -0.4899479    1.4152926    1.5046359
  -0.6436885   -0.8495909    1.4218091    1.5690730
  -0.3175032   -0.4355755    1.4132900    1.4969647
   0.4918869    0.6750319    1.4359322    1.5916417
  -0.5026682   -0.6109159    1.4327331    1.6211240
   0.5913014    0.7354547    1.4171930    1.4214781
   0.3873534    0.5190397    1.4391389    1.4739639
   0.4263400    0.6333067    1.4363437    1.4879599
  -0.5840641   -0.8404927    1.4245968    1.4790233
   0.5589262    0.7233437    1.4190477    1.4835074
   0.6135290    0.8435355    1.4279755    1.5354480
   0.4752152    0.8208024    1.4356567    1.5194381
   0.4537857    0.5421098    1.4356774    1.4812982
   0.6273642    0.7996737    1.4279054    1.4642609
   0.1606789    0.2434807    1.4419221    1.5148976
  -0.3578223   -0.4023065    1.4367656    1.5810095
  -0.6213671   -0.8328852    1.4286029    1.4122309
  -0.4928548   -0.6130521    1.4120281    1.3710568
  -0.1192585   -0.2119619    1.4321654    1.6842509
  -0.3097293   -0.3912553    1.4372634    1.6531226
   0.0979995    0.1817201    1.4419407    1.4787638
   0.0580188    0.2194085    1.4158575    1.5868311
  -0.6989186   -0.8620861    1.4266503    1.5340421
  -0.4223610   -0.5400272    1.4089875    1.4642777
   0.3764262    0.4533587    1.4334789    1.4992735
  -0.3972308   -0.5001672    1.4294704    1.4023281
  -0.1246909   -0.2203749    1.4412134    1.5293539
  -0.7242332   -0.9882242    1.4254238    1.5154391
   0.0507564    0.0418822    1.4440328    1.6490257
   0.4134360    0.6393646    1.4148234    1.4763596
  -0.2911699   -0.4029931    1.4264144    1.3793168
  -0.3682728   -0.4437127    1.4086664    1.4977267
  -0.6225290   -0.8467457    1.4242598    1.4942016
   0.2868108    0.3090061    1.4369338    1.5886104
  -0.0635620   -0.1198757    1.4042348    1.4551408
